x_m,y_m,heading,theta_rad,kappa_1pm,v_mps,ld_m
117.1400145,48.1017468,0.3031190,0.3031190,0.0022642,8.4999676,2.5
117.3308959,48.1614463,0.3035534,0.3035534,0.0021743,8.4999676,2.5
117.5217513,48.2212287,0.3039725,0.3039725,0.0020931,8.4999676,2.5
117.7125817,48.2810911,0.3043770,0.3043770,0.0020200,8.4999676,2.5
117.9033879,48.3410307,0.3047676,0.3047676,0.0019538,8.4999676,1.5
118.0941706,48.4010448,0.3051460,0.3051460,0.0018925,8.4999676,1.5
118.2849306,48.4611311,0.3055124,0.3055124,0.0018339,8.4999676,1.5
118.4756686,48.5212873,0.3058681,0.3058681,0.0017753,8.4999676,1.5
118.6663851,48.5815113,0.3062108,0.3062108,0.0017140,8.4999676,1.0
118.8570811,48.6418007,0.3065398,0.3065398,0.0016480,8.4999676,1.0
119.0477571,48.7021528,0.3068555,0.3068555,0.0015767,8.4999676,1.0
119.2384141,48.7625651,0.3071559,0.3071559,0.0015015,8.4999676,1.0
119.4290530,48.8230347,0.3074410,0.3074410,0.0014275,8.4999676,1.0
119.6196745,48.8835586,0.3077143,0.3077143,0.0013632,8.4999676,1.0
119.8102795,48.9441346,0.3079785,0.3079785,0.0013192,8.4999676,1.0
120.0008686,49.0047610,0.3082353,0.3082353,0.0012811,8.4999676,1.0
120.1914423,49.0654364,0.3084921,0.3084921,0.0012818,8.4999676,1.0
120.3820003,49.1261607,0.3087586,0.3087586,0.0013245,8.4999676,1.0
120.5725422,49.1869358,0.3090421,0.3090421,0.0014146,8.4999676,1.0
120.7630668,49.2477649,0.3093553,0.3093553,0.0015594,8.4999676,1.5
120.9535724,49.3086537,0.3097099,0.3097099,0.0017651,8.4999676,1.5
121.1440563,49.3696100,0.3101188,0.3101188,0.0020370,8.4999676,1.5
121.3345153,49.4306442,0.3105960,0.3105960,0.0023791,8.4999676,3.0
121.5249452,49.4917693,0.3111570,0.3111570,0.0027945,8.4999676,3.0
121.7153407,49.5530012,0.3118151,0.3118151,0.0032842,8.4999676,3.0
121.9056959,49.6143584,0.3125858,0.3125858,0.0038480,8.4999676,3.0
122.0960038,49.6758623,0.3134847,0.3134847,0.0044830,8.4999676,2.5
122.2862562,49.7375372,0.3145223,0.3145223,0.0051843,8.4999676,2.5
122.4764446,49.7994095,0.3157124,0.3157124,0.0059439,8.4999676,2.5
122.6665592,49.8615081,0.3170631,0.3170631,0.0067508,8.4999676,2.5
122.8565897,49.9238634,0.3185816,0.3185816,0.0075901,8.4999676,2.5
123.0465253,49.9865072,0.3202704,0.3202704,0.0084429,8.4999676,1.5
123.2363549,50.0494717,0.3221259,0.3221259,0.0092859,8.4999677,1.5
123.4260673,50.1127883,0.3241435,0.3241435,0.0100903,8.4999677,1.5
123.6156515,50.1764875,0.3263047,0.3263047,0.0108222,8.4999677,1.5
123.8050976,50.2405963,0.3285895,0.3285895,0.0114415,8.4999677,1.5
123.9943968,50.3051378,0.3309656,0.3309656,0.0119021,8.4999677,1.5
124.1835421,50.3701289,0.3333898,0.3333898,0.0121504,8.4999677,1.5
124.3725292,50.4355783,0.3358077,0.3358077,0.0121310,8.4999677,1.0
124.5613576,50.5014845,0.3381536,0.3381536,0.0117645,8.4999677,1.0
124.7500309,50.5678335,0.3403429,0.3403429,0.0110368,8.4999677,1.5
124.9385585,50.6345954,0.3422657,0.3422657,0.0095965,8.4826549,1.0
125.1269574,50.7017197,0.3439695,0.3439695,0.0084228,8.3311982,1.5
125.3152417,50.7691649,0.3455408,0.3455408,0.0079255,8.0960513,1.0
125.5034199,50.8369059,0.3468141,0.3468141,0.0065970,7.8524032,1.0
125.6915118,50.9048865,0.3473595,0.3473595,0.0030538,7.5980663,1.0
125.8795664,50.9729696,0.3464265,0.3464265,-0.0039723,7.3322571,1.0
126.0676877,51.0408784,0.3427400,0.3427400,-0.0176235,7.0649894,1.0
126.2560381,51.1080861,0.3347399,0.3347399,-0.0391506,6.8028149,1.0
126.4448769,51.1737698,0.3205383,0.3205383,-0.0697099,6.5542262,1.0
126.6346485,51.2367715,0.2984280,0.2984280,-0.1106608,6.3277003,1.0
126.8257935,51.2955705,0.2685543,0.2685543,-0.1497497,6.1281825,1.0
127.0186033,51.3486322,0.2318128,0.2318128,-0.1843937,5.9557581,1.0
127.2132471,51.3945791,0.1895866,0.1895866,-0.2119609,5.8071272,1.0
127.4096808,51.4322730,0.1434437,0.1434437,-0.2316164,5.6769781,1.0
127.6076851,51.4608719,0.0948397,0.0948397,-0.2435045,5.5591632,1.0
127.8066684,51.4798002,0.0445344,0.0445344,-0.2513825,5.4471660,1.0
128.0062987,51.4886965,-0.0074562,-0.0074562,-0.2604887,5.3374908,1.0
128.2061023,51.4872067,-0.0605854,-0.0605854,-0.2664537,5.2281833,1.0
128.4054508,51.4751143,-0.1138686,-0.1138686,-0.2655374,5.1175488,1.0
128.6041745,51.4523876,-0.1713218,-0.1713218,-0.2859090,5.0041087,1.0
128.8017408,51.4182051,-0.2362968,-0.2362968,-0.3231075,4.8859940,1.0
128.9965943,51.3712853,-0.3081268,-0.3081268,-0.3590330,4.7608808,1.0
129.1870300,51.3106766,-0.3865656,-0.3865656,-0.3950072,4.6257880,1.0
129.3723541,51.2352412,-0.4718009,-0.4718009,-0.4295602,4.4748776,1.0
129.5510152,51.1440823,-0.5628281,-0.5628281,-0.4534438,4.3031319,1.0
129.7201254,51.0373913,-0.6622276,-0.6622276,-0.4969543,4.1050099,1.0
129.8772731,50.9148663,-0.7648456,-0.7648456,-0.5263541,3.8688223,1.0
130.0216073,50.7763463,-0.8626935,-0.8626935,-0.4710166,3.5820217,1.0
130.1516100,50.6245157,-0.9774012,-0.9774012,-0.5803503,3.2382181,1.0
130.2637460,50.4582612,-1.0871094,-1.0871094,-0.5828020,2.9419569,1.0
130.3561975,50.2822657,-1.1315482,-1.1315482,-0.2616807,3.0483519,1.0
130.4404845,50.1028791,-1.1781317,-1.1781317,-0.2770903,3.2950484,1.0
130.5160584,49.9204098,-1.2674001,-1.2674001,-0.4457238,3.5047452,1.0
130.5763776,49.7277345,-1.3590662,-1.3590662,-0.4662685,3.6821086,1.0
130.6184638,49.5319409,-1.4478084,-1.4478084,-0.4426323,3.8370303,1.0
130.6430948,49.3326800,-1.5318221,-1.5318221,-0.4152548,3.9756329,1.0
130.6509333,49.1316615,-1.6089924,-1.6089924,-0.3815218,4.1016390,1.0
130.6432710,48.9311546,-1.6776401,-1.6776401,-0.3432507,4.2172944,1.0
130.6219729,48.7325750,-1.7411865,-1.7411865,-0.3131064,4.3241034,1.0
130.5881405,48.5359419,-1.8067699,-1.8067699,-0.3322031,4.4231634,1.0
130.5414314,48.3416876,-1.8709539,-1.8709539,-0.3197761,4.5149020,1.0
130.4822718,48.1505474,-1.9331355,-1.9331355,-0.3119732,4.5998731,1.0
130.4113824,47.9635415,-1.9916358,-1.9916358,-0.2934065,4.6860090,1.0
130.3296968,47.7810364,-2.0445590,-2.0445590,-0.2652564,4.7806566,1.0
130.2384757,47.6031164,-2.0904953,-2.0904953,-0.2299349,4.8887357,1.0
130.1391765,47.4295656,-2.1287997,-2.1287997,-0.1914844,5.0120639,1.0
130.0332961,47.2599321,-2.1595865,-2.1595865,-0.1537344,5.1500106,1.0
129.9222364,47.0936265,-2.1834932,-2.1834932,-0.1192522,5.3005281,1.5
129.8072270,46.9300147,-2.2014974,-2.2014974,-0.0897188,5.4608491,2.0
129.6892870,46.7684949,-2.2147412,-2.2147412,-0.0659711,5.6278497,3.0
129.5692164,46.6085487,-2.2243010,-2.2243010,-0.0476156,5.7985869,3.0
129.4476217,46.4497569,-2.2310480,-2.2310480,-0.0335971,5.9707905,2.0
129.3249584,46.2917891,-2.2356653,-2.2356653,-0.0229808,6.1428667,2.0
129.2015673,46.1343897,-2.2386958,-2.2386958,-0.0150674,6.3137040,1.5
129.0777001,45.9773654,-2.2405708,-2.2405708,-0.0093081,6.4825315,1.0
128.9535390,45.8205740,-2.2416379,-2.2416379,-0.0052802,6.6488181,1.0
128.8292110,45.6639156,-2.2421769,-2.2421769,-0.0026483,6.8121999,1.0
128.7047987,45.5073244,-2.2424145,-2.2424145,-0.0011528,6.9724297,1.0
128.5803493,45.3507629,-2.2425252,-2.2425252,-0.0005259,7.1293451,1.0
128.4558826,45.1942152,-2.2426344,-2.2426344,-0.0005219,7.2828758,3.0
128.3313988,45.0376811,-2.2428529,-2.2428529,-0.0010707,7.4329932,3.0
128.2068808,44.8811742,-2.2432893,-2.2432893,-0.0021561,7.5796329,3.0
128.0822944,44.7247215,-2.2440319,-2.2440319,-0.0036969,7.7227223,2.5
127.9575918,44.5683613,-2.2451551,-2.2451551,-0.0056026,7.8621943,2.5
127.8327136,44.4121412,-2.2467075,-2.2467075,-0.0077565,7.9980012,2.5
127.7075930,44.2561151,-2.2487102,-2.2487102,-0.0100130,8.1301346,2.5
127.5821601,44.1003398,-2.2511480,-2.2511480,-0.0121991,8.2586545,2.5
127.4563478,43.9448707,-2.2539661,-2.2539661,-0.0141107,8.3837145,3.0
127.3300979,43.7897568,-2.2571440,-2.2571440,-0.0158676,8.4771718,3.0
127.2033557,43.6350449,-2.2607262,-2.2607262,-0.0179162,8.4999676,3.0
127.0760601,43.4807880,-2.2646569,-2.2646569,-0.0197055,8.4999676,3.0
126.9481591,43.3270326,-2.2687626,-2.2687626,-0.0205875,8.4999676,3.0
126.8196279,43.1738036,-2.2728611,-2.2728611,-0.0205360,8.4999677,3.0
126.6904697,43.0211026,-2.2768164,-2.2768164,-0.0198099,8.4999678,3.0
126.5607085,42.8689136,-2.2805367,-2.2805367,-0.0186219,8.4999678,3.0
126.4303820,42.7172084,-2.2839622,-2.2839622,-0.0171423,8.4999678,3.0
126.2995365,42.5659504,-2.2870611,-2.2870611,-0.0154977,8.4999678,3.0
126.1682229,42.4150986,-2.2898173,-2.2898173,-0.0137832,8.4999678,3.0
126.0364940,42.2646093,-2.2922309,-2.2922309,-0.0120671,8.4999678,3.0
125.9044022,42.1144383,-2.2943121,-2.2943121,-0.0103985,8.4999678,3.0
125.7719982,41.9645426,-2.2960755,-2.2960755,-0.0088122,8.4999678,3.0
125.6393300,41.8148805,-2.2975439,-2.2975439,-0.0073317,8.4999677,3.0
125.5064422,41.6654134,-2.2987398,-2.2987398,-0.0059717,8.4999677,3.0
125.3733758,41.5161054,-2.2996900,-2.2996900,-0.0047406,8.4999677,3.0
125.2401675,41.3669238,-2.3004201,-2.3004201,-0.0036413,8.4999677,2.5
125.1068504,41.2178396,-2.3009563,-2.3009563,-0.0026731,8.4999677,2.0
124.9734534,41.0688269,-2.3013249,-2.3013249,-0.0018320,8.4999677,3.0
124.8400014,40.9198633,-2.3015483,-2.3015483,-0.0011121,8.4999677,3.0
124.7065162,40.7709296,-2.3016517,-2.3016517,-0.0005057,8.4999677,3.0
124.5730156,40.6220097,-2.3016538,-2.3016538,-0.0000042,8.4999677,2.5
124.4395147,40.4730901,-2.3015745,-2.3015745,0.0004019,8.4999677,2.5
124.3060256,40.3241599,-2.3014314,-2.3014314,0.0007222,8.4999677,2.5
124.1725578,40.1752106,-2.3012388,-2.3012388,0.0009663,8.4999677,2.5
124.0391187,40.0262356,-2.3010111,-2.3010111,0.0011439,8.4999677,3.0
123.9057136,39.8772303,-2.3007590,-2.3007590,0.0012640,8.4999676,3.0
123.7723460,39.7281913,-2.3004924,-2.3004924,0.0013353,8.4999676,3.0
123.6390182,39.5791168,-2.3002200,-2.3002200,0.0013658,8.4999676,3.0
123.5057310,39.4300060,-2.2999477,-2.2999477,0.0013629,8.4999676,3.0
123.3724844,39.2808589,-2.2996818,-2.2996818,0.0013333,8.4999676,3.0
123.2392775,39.1316764,-2.2994250,-2.2994250,0.0012830,8.4999676,3.0
123.1061089,38.9824597,-2.2991814,-2.2991814,0.0012175,8.4999676,3.0
122.9729767,38.8332106,-2.2989541,-2.2989541,0.0011409,8.4999676,3.0
122.8398783,38.6839311,-2.2987376,-2.2987376,0.0010725,8.4999676,3.0
122.7068133,38.5346240,-2.2985175,-2.2985175,0.0011008,8.4999676,3.0
122.5737816,38.3852881,-2.2983125,-2.2983125,0.0010503,8.4999676,3.0
122.4407788,38.2359230,-2.2981537,-2.2981537,0.0007786,8.4999676,3.0
122.3077992,38.0865362,-2.2980180,-2.2980180,0.0006774,8.4999676,3.0
122.1748401,37.9371316,-2.2979022,-2.2979022,0.0005788,8.4999676,3.0
122.0418982,37.7877115,-2.2978051,-2.2978051,0.0004848,8.4999676,3.0
121.9089708,37.6382785,-2.2977262,-2.2977262,0.0003942,8.4999677,3.0
121.7760552,37.4888350,-2.2976646,-2.2976646,0.0003077,8.4999677,3.0
121.6431488,37.3393833,-2.2976199,-2.2976199,0.0002255,8.4999677,3.0
121.5102491,37.1899257,-2.2975895,-2.2975895,0.0001477,8.4999677,3.0
121.3773539,37.0404640,-2.2975749,-2.2975749,0.0000744,8.4999677,2.5
121.2444609,36.8910004,-2.2975739,-2.2975739,0.0000055,8.4999677,2.5
121.1115680,36.7415366,-2.2975856,-2.2975856,-0.0000590,8.4999677,2.5
120.9786734,36.5920744,-2.2976090,-2.2976090,-0.0001189,8.4999677,2.5
120.8457753,36.4426153,-2.2976440,-2.2976440,-0.0001742,8.4999677,2.5
120.7128720,36.2931609,-2.2976886,-2.2976886,-0.0002247,8.4999677,2.5
120.5799620,36.1437124,-2.2977428,-2.2977428,-0.0002699,8.4999677,2.5
120.4470439,35.9942711,-2.2978044,-2.2978044,-0.0003094,8.4999677,1.5
120.3141166,35.8448380,-2.2978728,-2.2978728,-0.0003422,8.4999677,2.0
120.1811791,35.6954140,-2.2979461,-2.2979461,-0.0003677,8.4999677,2.0
120.0482307,35.5459998,-2.2980226,-2.2980226,-0.0003845,8.4999677,1.5
119.9152709,35.3965958,-2.2981005,-2.2981005,-0.0003913,8.4999677,1.0
119.7822994,35.2472021,-2.2981780,-2.2981780,-0.0003866,8.4999677,1.0
119.6493164,35.0978188,-2.2982510,-2.2982510,-0.0003684,8.4999677,1.0
119.5163225,34.9484452,-2.2983179,-2.2983179,-0.0003348,8.4999677,1.0
119.3833186,34.7990805,-2.2983735,-2.2983735,-0.0002836,8.4999677,1.0
119.2503064,34.6497232,-2.2984156,-2.2984156,-0.0002123,8.4999677,1.0
119.1172880,34.5003716,-2.2984390,-2.2984390,-0.0001186,8.4999677,1.0
118.9842661,34.3510231,-2.2984379,-2.2984379,0.0000002,8.4999677,1.0
118.8512444,34.2016745,-2.2984078,-2.2984078,0.0001467,8.4999677,1.5
118.7182272,34.0523219,-2.2983422,-2.2983422,0.0003233,8.4999677,1.5
118.5852199,33.9029607,-2.2982346,-2.2982346,0.0005322,8.4999677,1.5
118.4522286,33.7535851,-2.2980787,-2.2980787,0.0007756,8.4999677,1.5
118.3192607,33.6041889,-2.2978663,-2.2978663,0.0010549,8.4999677,3.0
118.1863245,33.4547644,-2.2975911,-2.2975911,0.0013713,8.4999677,3.0
118.0534295,33.3053034,-2.2972443,-2.2972443,0.0017249,8.4999677,3.0
117.9205863,33.1557963,-2.2968208,-2.2968208,0.0021151,8.4999677,2.5
117.7878062,33.0062327,-2.2963115,-2.2963115,0.0025403,8.4999677,2.5
117.6551023,32.8566015,-2.2957116,-2.2957116,0.0029968,8.4999677,2.5
117.5224881,32.7068906,-2.2950148,-2.2950148,0.0034800,8.4999677,2.5
117.3899783,32.5570874,-2.2942178,-2.2942178,0.0039828,8.4999677,2.5
117.2575879,32.4071786,-2.2933187,-2.2933187,0.0044964,8.4999677,2.5
117.1253324,32.2571509,-2.2923172,-2.2923172,0.0050093,8.4999677,2.5
116.9932272,32.1069908,-2.2912168,-2.2912168,0.0055071,8.4999677,2.5
116.8612873,31.9566854,-2.2900238,-2.2900238,0.0059726,8.4999677,1.5
116.7295268,31.8062227,-2.2887492,-2.2887492,0.0063852,8.4999677,2.0
116.5979582,31.6555922,-2.2874079,-2.2874079,0.0067204,8.4999677,2.0
116.4665918,31.5047854,-2.2860218,-2.2860218,0.0069503,8.4999677,1.5
116.3354346,31.3537967,-2.2846182,-2.2846182,0.0070427,8.4999677,1.0
116.2044894,31.2026240,-2.2832318,-2.2832318,0.0069615,8.4999677,1.0
116.0737540,31.0512700,-2.2819055,-2.2819055,0.0066664,8.4999676,1.5
115.9432195,30.8997428,-2.2806912,-2.2806912,0.0061134,8.4999676,1.5
115.8128691,30.7480572,-2.2796495,-2.2796495,0.0052550,8.4999676,1.5
115.6826768,30.5962359,-2.2788527,-2.2788527,0.0040406,8.4999676,1.5
115.5526055,30.4443109,-2.2783813,-2.2783813,0.0024181,8.4999676,1.5
115.4226059,30.2923247,-2.2783285,-2.2783285,0.0003343,8.4999675,2.0
115.2926143,30.1403316,-2.2787963,-2.2787963,-0.0022630,8.4999675,2.0
115.1625516,29.9883993,-2.2798972,-2.2798972,-0.0054233,8.4999675,2.0
115.0323218,29.8366104,-2.2817534,-2.2817534,-0.0091917,8.4999674,2.0
114.9018105,29.6850635,-2.2844936,-2.2844936,-0.0136058,8.4999674,2.0
114.7708845,29.5338749,-2.2882505,-2.2882505,-0.0186943,8.4999674,2.0
114.6393914,29.3831792,-2.2931632,-2.2931632,-0.0244632,8.4999675,1.5
114.5071599,29.2331317,-2.2993632,-2.2993632,-0.0309222,8.4999677,1.5
114.3740003,29.0839065,-2.3069735,-2.3069735,-0.0379548,8.4999680,1.5
114.2397101,28.9357003,-2.3160104,-2.3160104,-0.0456313,8.4999685,1.5
114.1040845,28.7887120,-2.3262763,-2.3262763,-0.0504850,8.4999692,1.5
113.9669549,28.6431214,-2.3384438,-2.3384438,-0.0608673,8.4999701,1.5
113.8280688,28.4992150,-2.3526685,-2.3526685,-0.0715752,8.4999711,1.5
113.6871487,28.3572976,-2.3686090,-2.3686090,-0.0797607,8.4999718,1.5
113.5439727,28.2176331,-2.3861307,-2.3861307,-0.0877920,8.4999719,1.5
113.3983659,28.0804932,-2.4050651,-2.4050651,-0.0948261,8.4999710,1.5
113.2501822,27.9461288,-2.4252099,-2.4252099,-0.1008667,8.4999690,1.5
113.0993164,27.8147717,-2.4463319,-2.4463319,-0.1057259,8.4999659,1.5
112.9457071,27.6866279,-2.4681931,-2.4681931,-0.1093846,8.4999620,1.5
112.7893362,27.5618748,-2.4905551,-2.4905551,-0.1118664,8.4999578,1.5
112.6302261,27.4406579,-2.5131994,-2.5131994,-0.1132745,8.4999546,1.5
112.4684332,27.3230900,-2.5359448,-2.5359448,-0.1137836,8.4999533,1.5
112.3040378,27.2092527,-2.5586685,-2.5586685,-0.1136853,8.4999554,1.5
112.1371258,27.0991983,-2.5813217,-2.5813217,-0.1132817,8.4999598,1.5
111.9677808,26.9929636,-2.6039653,-2.6039653,-0.1132203,8.4999630,1.5
111.7960469,26.8905743,-2.6268433,-2.6268433,-0.1133619,8.4999637,1.5
111.6220511,26.7921604,-2.6509771,-2.6509771,-0.1203044,8.4999632,1.5
111.4458967,26.6980624,-2.6759352,-2.6759352,-0.1261941,8.4999645,1.5
111.2673193,26.6083246,-2.7000189,-2.7000189,-0.1200140,8.4999655,1.5
111.0865108,26.5228556,-2.7236285,-2.7236285,-0.1181719,8.4999663,1.5
110.9037207,26.4416725,-2.7462979,-2.7462979,-0.1134293,8.4999667,1.5
110.7191073,26.3646411,-2.7672781,-2.7672781,-0.1049742,8.4999671,2.0
110.5329139,26.2914978,-2.7857729,-2.7857729,-0.0924917,8.4999673,2.0
110.3453948,26.2218086,-2.8011439,-2.8011439,-0.0767932,8.4999674,2.5
110.1568231,26.1550086,-2.8131644,-2.8131644,-0.0599759,8.4999676,3.0
109.9674568,26.0904783,-2.8220586,-2.8220586,-0.0443160,8.4999677,3.0
109.7775186,26.0276330,-2.8282902,-2.8282902,-0.0310087,8.4999678,3.0
109.5871899,25.9659717,-2.8323435,-2.8323435,-0.0201429,8.4999679,3.0
109.3966142,25.9050828,-2.8346099,-2.8346099,-0.0112412,8.4999680,3.0
109.2059105,25.8446290,-2.8354028,-2.8354028,-0.0038441,8.4999680,2.5
109.0151728,25.7843308,-2.8348644,-2.8348644,0.0025491,8.4999681,2.5
108.8244865,25.7239359,-2.8329181,-2.8329181,0.0099723,8.4999681,2.5
108.6339520,25.6631808,-2.8301375,-2.8301375,0.0148261,8.4999681,2.5
108.4436051,25.6019019,-2.8274035,-2.8274035,0.0131717,8.4999681,2.5
108.2534199,25.5401007,-2.8244532,-2.8244532,0.0148402,8.4999681,3.0
108.0634070,25.4777351,-2.8212614,-2.8212614,0.0159803,8.4999681,3.0
107.8735708,25.4147556,-2.8178713,-2.8178713,0.0169910,8.4999680,2.5
107.6839549,25.3511348,-2.8143271,-2.8143271,0.0177515,8.4999680,2.5
107.4945699,25.2868438,-2.8106749,-2.8106749,0.0182972,8.4999680,2.5
107.3054240,25.2218626,-2.8069610,-2.8069610,0.0186037,8.4999680,2.0
107.1165228,25.1561801,-2.8032403,-2.8032403,0.0186495,8.4999680,2.0
106.9278684,25.0897956,-2.7995704,-2.7995704,0.0183984,8.4999680,1.5
106.7394594,25.0227194,-2.7960217,-2.7960217,0.0178049,8.4999679,1.5
106.5512793,24.9549713,-2.7926739,-2.7926739,0.0168066,8.4999679,1.5
106.3633279,24.8865939,-2.7896196,-2.7896196,0.0153425,8.4999678,1.5
106.1755880,24.8176434,-2.7869674,-2.7869674,0.0133415,8.4999678,1.5
105.9880337,24.7481960,-2.7848373,-2.7848373,0.0107294,8.4999677,1.5
105.8006298,24.6783500,-2.7833674,-2.7833674,0.0074335,8.4999676,1.5
105.6133309,24.6082294,-2.7827060,-2.7827060,0.0033875,8.4999675,1.5
105.4260804,24.5379857,-2.7830138,-2.7830138,-0.0014622,8.4999674,2.0
105.2388101,24.4678003,-2.7844590,-2.7844590,-0.0071520,8.4999673,2.0
105.0514401,24.3978862,-2.7872099,-2.7872099,-0.0136952,8.4999672,2.0
104.8638801,24.3284884,-2.7914353,-2.7914353,-0.0210723,8.4999672,2.0
104.6760301,24.2598843,-2.7972859,-2.7972859,-0.0292176,8.4999674,2.0
104.4877836,24.1923810,-2.8048873,-2.8048873,-0.0379896,8.4999680,2.0
104.2990312,24.1263112,-2.8143377,-2.8143377,-0.0472365,8.4999691,2.0
104.1096649,24.0620288,-2.8257112,-2.8257112,-0.0568903,8.4999709,2.0
103.9195820,23.9999050,-2.8389654,-2.8389654,-0.0663368,8.4999732,2.0
103.7286947,23.9403067,-2.8539197,-2.8539197,-0.0748656,8.4999753,2.0
103.5369394,23.8835701,-2.8703195,-2.8703195,-0.0821070,8.4999764,1.5
103.3442797,23.8299858,-2.8878480,-2.8878480,-0.0877615,8.4999753,1.5
103.1507112,23.7797868,-2.9061668,-2.9061668,-0.0917128,8.4999701,1.5
102.9562433,23.7331390,-2.9249546,-2.9249546,-0.0940337,8.4999578,1.5
102.7609572,23.6901581,-2.9437568,-2.9437568,-0.0943546,8.4999339,1.5
102.5648991,23.6508567,-2.9624589,-2.9624589,-0.0929359,8.4998929,1.5
102.3680323,23.6152091,-2.9818922,-2.9818922,-0.0971303,8.4998461,1.5
102.1704630,23.5833862,-3.0020661,-3.0020661,-0.1009753,8.4998438,1.5
101.9723088,23.5555576,-3.0228564,-3.0228564,-0.1039282,8.4999069,1.5
101.7737822,23.5318739,-3.0443087,-3.0443087,-0.1073132,8.4999873,1.5
101.5747536,23.5124503,-3.0664879,-3.0664879,-0.1108767,8.4985575,1.5
101.3752886,23.4974413,-3.0894473,-3.0894473,-0.1147319,8.4955215,1.5
101.1754923,23.4870134,-3.1132271,-3.1132271,-0.1187886,8.4909992,1.5
100.9754863,23.4813386,-3.1378487,-3.1378487,-0.1229750,8.4851003,1.5
100.7754061,23.4805895,3.1198679,3.1198679,-0.1272169,8.4778985,1.5
100.5753982,23.4849353,3.0935732,3.0935732,-0.1314053,8.4694410,1.5
100.3756162,23.4945361,3.0665018,3.0665018,-0.1353887,8.4597533,1.5
100.1762152,23.5095375,3.0387480,3.0387480,-0.1389429,8.4488406,1.5
99.9773445,23.5300627,3.0104661,3.0104661,-0.1417408,8.4366875,1.5
99.7791412,23.5562024,2.9818997,2.9818997,-0.1432818,8.4232556,1.5
99.5817264,23.5879989,2.9534205,2.9534205,-0.1429663,8.4084843,1.5
99.3852066,23.6254212,2.9255816,2.9255816,-0.1395220,8.3923029,1.5
99.1896888,23.6683246,2.8986710,2.8986710,-0.1339472,8.3747104,1.5
98.9953818,23.7164769,2.8731998,2.8731998,-0.1292242,8.3560826,1.5
98.8025241,23.7695183,2.8513811,2.8513811,-0.1089735,8.3373177,1.5
98.6110006,23.8267155,2.8324200,2.8324200,-0.0946197,8.3189489,1.5
98.4206936,23.8875025,2.8148765,2.8148765,-0.0874209,8.3011129,1.5
98.2314443,23.9516315,2.7977141,2.7977141,-0.0851182,8.2838644,1.5
98.0432510,24.0190248,2.7798854,2.7798854,-0.0888160,8.2673408,1.5
97.8563439,24.0897417,2.7606341,2.7606341,-0.0962785,8.2515467,1.5
97.6707613,24.1640721,2.7395749,2.7395749,-0.1053902,8.2365286,1.5
97.4866617,24.2423464,2.7166826,2.7166826,-0.1145044,8.2223463,1.5
97.3042942,24.3248631,2.6921855,2.6921855,-0.1225800,8.2089982,1.5
97.1241757,24.4117386,2.6664216,2.6664216,-0.1290468,8.1963684,1.5
96.9464689,24.5031667,2.6397592,2.6397592,-0.1335780,8.1840826,1.5
96.7712033,24.5993324,2.6125858,2.6125858,-0.1360286,8.1715226,1.5
96.5985755,24.7002478,2.5854133,2.5854133,-0.1360804,8.1576227,1.5
96.4287281,24.8058317,2.5584013,2.5584013,-0.1349100,8.1426121,1.0
96.2617864,24.9159697,2.5325916,2.5325916,-0.1301877,8.1382035,1.0
96.0977153,25.0303983,2.5127666,2.5127666,-0.1003786,8.0889688,1.0
95.9359065,25.1480848,2.5022745,2.5022745,-0.0520836,7.8972002,1.0
95.7753415,25.2674624,2.5015772,2.5015772,-0.0041839,7.6675262,1.0
95.6148664,25.3869470,2.5114600,2.5114600,0.0501697,7.4602025,1.0
95.4532196,25.5048389,2.5297762,2.5297762,0.0927235,7.2951187,1.0
95.2894479,25.6197454,2.5540230,2.5540230,0.1220223,7.1592808,1.0
95.1229560,25.7306359,2.5826473,2.5826473,0.1436947,7.0425130,1.0
94.9533813,25.8367017,2.6147784,2.6147784,0.1612061,6.9387254,1.0
94.7805030,25.9372556,2.6499290,2.6499290,0.1761556,6.8446065,1.0
94.6041879,26.0316771,2.6879468,2.6879468,0.1904893,6.7600070,1.0
94.4243541,26.1193568,2.7285061,2.7285061,0.2040126,6.7085032,1.0
94.2410006,26.1997217,2.7702978,2.7702978,0.2097693,6.6931604,1.0
94.0543307,26.2724023,2.8119011,2.8119011,0.2081298,6.6771380,1.0
93.8648151,26.3372508,2.8522527,2.8522527,0.2021250,6.6610403,1.0
93.6732315,26.3942841,2.8903122,2.8903122,0.1903304,6.6451744,1.0
93.4802962,26.4438118,2.9279955,2.9279955,0.1869316,6.6297900,1.0
93.2852665,26.4861149,2.9659847,2.9659847,0.1927038,6.6152220,1.0
93.0887051,26.5209919,3.0045490,3.0045490,0.1928853,6.6017880,1.0
92.8901627,26.5483725,3.0458324,3.0458324,0.2066994,6.5896548,1.0
92.6915994,26.5674453,3.0885950,3.0885950,0.2144523,6.5789496,1.0
92.4919682,26.5780352,3.1319643,3.1319643,0.2168820,6.5695058,1.0
92.2918665,26.5799619,-3.1079090,-3.1079090,0.2163672,6.5613399,1.0
92.0918154,26.5732209,-3.0650288,-3.0650288,0.2142109,6.5544707,1.0
91.8922542,26.5579118,-3.0227551,-3.0227551,0.2112708,6.5489261,1.0
91.6935576,26.5341874,-2.9811436,-2.9811436,0.2080599,6.5447482,1.0
