x_m,y_m,heading,theta_rad,kappa_1pm,v_mps
-73.8302878,48.3902424,2.3834448,2.3834448,-0.0219989,6.8651821
-73.9754800,48.5277296,2.3741978,2.3741978,-0.0452604,6.6200878
-74.1193727,48.6665323,2.3592193,2.3592193,-0.0746489,6.3929195
-74.2611660,48.8074704,2.3380345,2.3380345,-0.1060906,6.1879726
-74.3999492,48.9513880,2.3108156,2.3108156,-0.1365464,6.0065507
-74.5347340,49.0989963,2.2785114,2.2785114,-0.1618065,5.8471300
-74.6646129,49.2508014,2.2417784,2.2417784,-0.1840678,5.7065573
-74.7888958,49.4073578,2.2004421,2.2004421,-0.2065460,5.5806505
-74.9067128,49.5690672,2.1543089,2.1543089,-0.2305136,5.4644266
-75.0169477,49.7360391,2.1034836,2.1034836,-0.2538207,5.3526951
-75.1185254,49.9083412,2.0474154,2.0474154,-0.2799317,5.2409597
-75.2102532,50.0859977,1.9852976,1.9852976,-0.3104858,5.1267965
-75.2907930,50.2690455,1.9163862,1.9163862,-0.3442700,5.0068600
-75.3585604,50.4572680,1.8399171,1.8399171,-0.3817805,4.8787772
-75.4117649,50.6501695,1.7552112,1.7552112,-0.4224170,4.7392385
-75.4484693,50.8469398,1.6618035,1.6618035,-0.4650267,4.5838456
-75.4666689,51.0463673,1.5596271,1.5596271,-0.5076717,4.4064259
-75.4644304,51.2467756,1.4493808,1.4493808,-0.5467285,4.1978431
-75.4401151,51.4460557,1.3336648,1.3336648,-0.5740485,3.9438347
-75.3929206,51.6413337,1.2253340,1.2253340,-0.5551936,3.6211596
-75.3263476,51.8263128,1.2031212,1.2031212,-0.2987785,3.1899944
-75.2547285,52.0122442,1.4193566,1.4193566,1.8396755,2.6471077
-75.2246350,52.2094388,1.4173035,1.4173035,-0.1693181,2.4842526
-75.1944568,52.4045022,1.3173951,1.3173951,-0.5177089,2.5992587
-75.1439195,52.5996510,1.2073595,1.2073595,-0.5499549,2.8876113
-75.0725762,52.7872328,1.0971984,1.0971984,-0.5611622,3.1612730
-74.9813508,52.9652334,0.9931495,0.9931495,-0.5213851,3.3899160
-74.8721467,53.1327731,0.8946074,0.8946074,-0.4941689,3.5871581
-74.7469207,53.2888418,0.8019284,0.8019284,-0.4634347,3.7608553
-74.6077473,53.4326941,0.7160451,0.7160451,-0.4270882,3.9161227
-74.4568750,53.5639673,0.6348577,0.6348577,-0.4049936,4.0566230
-74.2960436,53.6824327,0.5553901,0.5553901,-0.3990416,4.1846066
-74.1262633,53.7877892,0.4783929,0.4783929,-0.3851099,4.3015022
-73.9488282,53.8798017,0.4051487,0.4051487,-0.3672102,4.4091056
-73.7651579,53.9585734,0.3377946,0.3377946,-0.3373579,4.5149088
-73.5765737,54.0248150,0.2784615,0.2784615,-0.2969846,4.6273313
-73.3843731,54.0797631,0.2281357,0.2281357,-0.2516652,4.7511347
-73.1896257,54.1249791,0.1868776,0.1868776,-0.2061496,4.8877494
-72.9931605,54.1621275,0.1539935,0.1539935,-0.1641800,5.0362901
-72.7955679,54.1927983,0.1283406,0.1283406,-0.1279786,5.1945809
-72.5972478,54.2183915,0.1085667,0.1085667,-0.0985771,5.3598030
-72.3984584,54.2400586,0.0933766,0.0933766,-0.0756886,5.5290594
-72.1993627,54.2587037,0.0817147,0.0817147,-0.0580838,5.6999651
-72.0000637,54.2750257,0.0727622,0.0727622,-0.0445521,5.8708392
-71.8006272,54.2895628,0.0658797,0.0658797,-0.0342236,6.0405057
-71.6010962,54.3027269,0.0605615,0.0605615,-0.0264095,6.2081501
-71.4014990,54.3148296,0.0564105,0.0564105,-0.0205852,6.3732177
-71.2018546,54.3261036,0.0531094,0.0531094,-0.0163459,6.5353384
-71.0021760,54.3367184,0.0504015,0.0504015,-0.0133838,6.6942712
-70.8024721,54.3467923,0.0480772,0.0480772,-0.0114739,6.8498369
-70.6027457,54.3564020,0.0459612,0.0459612,-0.0104765,7.0017842
-70.4029963,54.3655892,0.0438996,0.0438996,-0.0102262,7.1502057
-70.2032252,54.3743647,0.0417567,0.0417567,-0.0106539,7.2950323
-70.0034336,54.3827122,0.0394093,0.0394093,-0.0116854,7.4361822
-69.8036196,54.3905908,0.0367367,0.0367367,-0.0133579,7.5735473
-69.6037840,54.3979354,0.0336765,0.0336765,-0.0152591,7.7070006
-69.4039425,54.4046679,0.0301204,0.0301204,-0.0177208,7.8363800
-69.2040888,54.4106894,0.0258628,0.0258628,-0.0212952,7.9614517
-69.0042012,54.4158602,0.0208359,0.0208359,-0.0251410,8.0819672
-68.8042870,54.4200262,0.0150535,0.0150535,-0.0289170,8.1977401
-68.6043549,54.4230361,0.0085270,0.0085270,-0.0326536,8.3086867
-68.4044069,54.4247411,0.0013113,0.0013113,-0.0360745,8.4148795
-68.2044529,54.4250033,-0.0066746,-0.0066746,-0.0398889,8.4845403
-68.0045037,54.4236687,-0.0156218,-0.0156218,-0.0447388,8.4999674
-67.8045751,54.4205452,-0.0254813,-0.0254813,-0.0493787,8.4999673
-67.6046872,54.4154507,-0.0359777,-0.0359777,-0.0525879,8.4999672
-67.4048636,54.4082584,-0.0467890,-0.0467890,-0.0541633,8.4999672
-67.2051292,54.3989062,-0.0576302,-0.0576302,-0.0543120,8.4999673
-67.0055075,54.3873892,-0.0682561,-0.0682561,-0.0532275,8.4999674
-66.8060190,54.3737517,-0.0784683,-0.0784683,-0.0511429,8.4999675
-66.6066798,54.3580777,-0.0881084,-0.0881084,-0.0482746,8.4999677
-66.4075008,54.3404828,-0.0970613,-0.0970613,-0.0448192,8.4999678
-66.2084872,54.3211054,-0.1052475,-0.1052475,-0.0409705,8.4999679
-66.0096389,54.3000995,-0.1126255,-0.1126255,-0.0369059,8.4999680
-65.8109512,54.2776271,-0.1191817,-0.1191817,-0.0327784,8.4999680
-65.6124154,54.2538526,-0.1249282,-0.1249282,-0.0287128,8.4999680
-65.4140187,54.2289375,-0.1298965,-0.1298965,-0.0248057,8.4999681
-65.2157443,54.2030365,-0.1341297,-0.1341297,-0.0211296,8.4999681
-65.0175812,54.1762964,-0.1376827,-0.1376827,-0.0177229,8.4999680
-64.8195144,54.1488524,-0.1406116,-0.1406116,-0.0146094,8.4999680
-64.6215289,54.1208284,-0.1429790,-0.1429790,-0.0117989,8.4999680
-64.4236105,54.0923358,-0.1448443,-0.1448443,-0.0092916,8.4999680
-64.2257457,54.0634741,-0.1462658,-0.1462658,-0.0070801,8.4999680
-64.0279225,54.0343312,-0.1473014,-0.1473014,-0.0051524,8.4999679
-63.8301299,54.0049835,-0.1480049,-0.1480049,-0.0034929,8.4999679
-63.6323582,53.9754967,-0.1484253,-0.1484253,-0.0020839,8.4999679
-63.4345992,53.9459268,-0.1486106,-0.1486106,-0.0009061,8.4999679
-63.2368460,53.9163203,-0.1486016,-0.1486016,0.0000607,8.4999678
-63.0390927,53.8867156,-0.1484365,-0.1484365,0.0008367,8.4999678
-62.8413348,53.8571436,-0.1481504,-0.1481504,0.0014425,8.4999678
-62.6435686,53.8276282,-0.1477729,-0.1477729,0.0018979,8.4999678
-62.4457915,53.7981875,-0.1473301,-0.1473301,0.0022222,8.4999678
-62.2480015,53.7688344,-0.1468447,-0.1468447,0.0024336,8.4999678
-62.0501973,53.7395773,-0.1463363,-0.1463363,0.0025494,8.4999677
-61.8523784,53.7104208,-0.1458198,-0.1458198,0.0025856,8.4999677
-61.6545446,53.6813665,-0.1453093,-0.1453093,0.0025569,8.4999677
-61.4566960,53.6524132,-0.1448144,-0.1448144,0.0024764,8.4999677
-61.2588331,53.6235578,-0.1443440,-0.1443440,0.0023562,8.4999677
-61.0609567,53.5947955,-0.1439028,-0.1439028,0.0022066,8.4999677
-60.8630676,53.5661205,-0.1434955,-0.1434955,0.0020368,8.4999677
-60.6651669,53.5375261,-0.1431247,-0.1431247,0.0018546,8.4999676
-60.4672556,53.5090051,-0.1427917,-0.1427917,0.0016666,8.4999676
-60.2693348,53.4805500,-0.1424961,-0.1424961,0.0014783,8.4999676
-60.0714056,53.4521534,-0.1422369,-0.1422369,0.0012939,8.4999676
-59.8734690,53.4238081,-0.1420136,-0.1420136,0.0011170,8.4999676
-59.6755261,53.3955070,-0.1418236,-0.1418236,0.0009503,8.4999676
-59.4775777,53.3672435,-0.1416645,-0.1416645,0.0007955,8.4999676
-59.2796249,53.3390115,-0.1415331,-0.1415331,0.0006540,8.4999676
-59.0816683,53.3108055,-0.1414280,-0.1414280,0.0005263,8.4999676
-58.8837087,53.2826203,-0.1413447,-0.1413447,0.0004129,8.4999676
-58.6857468,53.2544516,-0.1412825,-0.1412825,0.0003135,8.4999676
-58.4877831,53.2262952,-0.1412365,-0.1412365,0.0002277,8.4999676
-58.2898181,53.1981479,-0.1412052,-0.1412052,0.0001548,8.4999676
-58.0918522,53.1700068,-0.1411865,-0.1411865,0.0000941,8.4999676
-57.8938857,53.1418694,-0.1411773,-0.1411773,0.0000445,8.4999676
-57.6959189,53.1137338,-0.1411764,-0.1411764,0.0000050,8.4999676
-57.4979521,53.0855984,-0.1411809,-0.1411809,-0.0000255,8.4999676
-57.2999854,53.0574621,-0.1411909,-0.1411909,-0.0000480,8.4999676
-57.1020189,53.0293238,-0.1412031,-0.1412031,-0.0000635,8.4999676
-56.9040528,53.0011831,-0.1412182,-0.1412182,-0.0000732,8.4999676
-56.7060870,52.9730394,-0.1412334,-0.1412334,-0.0000779,8.4999676
-56.5081217,52.9448927,-0.1412490,-0.1412490,-0.0000786,8.4999676
-56.3101568,52.9167429,-0.1412641,-0.1412641,-0.0000760,8.4999676
-56.1121923,52.8885901,-0.1412787,-0.1412787,-0.0000710,8.4999676
-55.9142281,52.8604344,-0.1412909,-0.1412909,-0.0000642,8.4999676
-55.7162643,52.8322763,-0.1413025,-0.1413025,-0.0000561,8.4999676
-55.5183008,52.8041159,-0.1413120,-0.1413120,-0.0000473,8.4999676
-55.3203375,52.7759536,-0.1413196,-0.1413196,-0.0000382,8.4999676
-55.1223744,52.7477898,-0.1413252,-0.1413252,-0.0000291,8.4999676
-54.9244115,52.7196249,-0.1413291,-0.1413291,-0.0000204,8.4999676
-54.7264486,52.6914592,-0.1413322,-0.1413322,-0.0000122,8.4999676
-54.5284858,52.6632929,-0.1413327,-0.1413327,-0.0000049,8.4999676
-54.3305230,52.6351265,-0.1413327,-0.1413327,0.0000016,8.4999676
-54.1325602,52.6069601,-0.1413311,-0.1413311,0.0000071,8.4999676
-53.9345973,52.5787940,-0.1413291,-0.1413291,0.0000116,8.4999676
-53.7366344,52.5506283,-0.1413255,-0.1413255,0.0000150,8.4999676
-53.5386713,52.5224633,-0.1413225,-0.1413225,0.0000173,8.4999676
-53.3407081,52.4942989,-0.1413190,-0.1413190,0.0000186,8.4999676
-53.1427449,52.4661352,-0.1413149,-0.1413149,0.0000190,8.4999676
-52.9447815,52.4379723,-0.1413113,-0.1413113,0.0000183,8.4999676
-52.7468179,52.4098101,-0.1413078,-0.1413078,0.0000168,8.4999676
-52.5488543,52.3816486,-0.1413053,-0.1413053,0.0000144,8.4999676
-52.3508906,52.3534876,-0.1413028,-0.1413028,0.0000114,8.4999676
-52.1529269,52.3253271,-0.1413012,-0.1413012,0.0000076,8.4999676
-51.9549630,52.2971669,-0.1413008,-0.1413008,0.0000032,8.4999676
-51.7569992,52.2690068,-0.1413013,-0.1413013,-0.0000016,8.4999676
-51.5590354,52.2408466,-0.1413027,-0.1413027,-0.0000069,8.4999676
-51.3610716,52.2126861,-0.1413048,-0.1413048,-0.0000126,8.4999676
-51.1631079,52.1845252,-0.1413088,-0.1413088,-0.0000186,8.4999676
-50.9651443,52.1563635,-0.1413139,-0.1413139,-0.0000249,8.4999676
-50.7671809,52.1282008,-0.1413199,-0.1413199,-0.0000313,8.4999677
-50.5692176,52.1000369,-0.1413276,-0.1413276,-0.0000379,8.4999677
-50.3712546,52.0718715,-0.1413361,-0.1413361,-0.0000446,8.4999677
-50.1732918,52.0437044,-0.1413467,-0.1413467,-0.0000513,8.4999677
-49.9753293,52.0155352,-0.1413584,-0.1413584,-0.0000580,8.4999677
-49.7773672,51.9873637,-0.1413715,-0.1413715,-0.0000647,8.4999677
-49.5794054,51.9591896,-0.1413857,-0.1413857,-0.0000713,8.4999677
-49.3814441,51.9310127,-0.1414008,-0.1414008,-0.0000778,8.4999677
-49.1834832,51.9028328,-0.1414180,-0.1414180,-0.0000842,8.4999677
-48.9855228,51.8746495,-0.1414362,-0.1414362,-0.0000904,8.4999677
-48.7875629,51.8464626,-0.1414554,-0.1414554,-0.0000963,8.4999677
-48.5896036,51.8182719,-0.1414756,-0.1414756,-0.0001025,8.4999677
-48.3916448,51.7900772,-0.1414974,-0.1414974,-0.0001069,8.4999677
-48.1936867,51.7618782,-0.1415216,-0.1415216,-0.0001220,8.4999677
-47.9957293,51.7336744,-0.1415468,-0.1415468,-0.0001287,8.4999677
-47.7977725,51.7054656,-0.1415705,-0.1415705,-0.0001164,8.4999677
-47.5998163,51.6772521,-0.1415933,-0.1415933,-0.0001152,8.4999677
-47.4018608,51.6490341,-0.1416160,-0.1416160,-0.0001134,8.4999677
-47.2039059,51.6208116,-0.1416383,-0.1416383,-0.0001113,8.4999677
-47.0059517,51.5925847,-0.1416599,-0.1416599,-0.0001085,8.4999677
-46.8079980,51.5643535,-0.1416811,-0.1416811,-0.0001051,8.4999677
-46.6100449,51.5361181,-0.1417014,-0.1417014,-0.0001011,8.4999677
-46.4120924,51.5078787,-0.1417205,-0.1417205,-0.0000966,8.4999677
-46.2141404,51.4796355,-0.1417387,-0.1417387,-0.0000915,8.4999677
-46.0161889,51.4513887,-0.1417558,-0.1417558,-0.0000858,8.4999677
-45.8182378,51.4231385,-0.1417720,-0.1417720,-0.0000797,8.4999677
-45.6202872,51.3948851,-0.1417862,-0.1417862,-0.0000730,8.4999677
-45.4223370,51.3666289,-0.1417998,-0.1417998,-0.0000658,8.4999677
-45.2243872,51.3383700,-0.1418108,-0.1418108,-0.0000582,8.4999677
-45.0264376,51.3101089,-0.1418214,-0.1418214,-0.0000502,8.4999677
-44.8284883,51.2818457,-0.1418295,-0.1418295,-0.0000419,8.4999677
-44.6305392,51.2535809,-0.1418366,-0.1418366,-0.0000333,8.4999677
-44.4325903,51.2253147,-0.1418411,-0.1418411,-0.0000245,8.4999677
-44.2346415,51.1970476,-0.1418442,-0.1418442,-0.0000156,8.4999677
-44.0366928,51.1687799,-0.1418456,-0.1418456,-0.0000067,8.4999677
-43.8387441,51.1405119,-0.1418451,-0.1418451,0.0000021,8.4999677
-43.6407954,51.1122440,-0.1418431,-0.1418431,0.0000106,8.4999677
-43.4428466,51.0839765,-0.1418395,-0.1418395,0.0000187,8.4999677
-43.2448976,51.0557097,-0.1418340,-0.1418340,0.0000262,8.4999677
-43.0469485,51.0274440,-0.1418279,-0.1418279,0.0000329,8.4999677
-42.8489992,50.9991795,-0.1418198,-0.1418198,0.0000386,8.4999677
-42.6510497,50.9709166,-0.1418112,-0.1418112,0.0000430,8.4999677
-42.4530999,50.9426554,-0.1418021,-0.1418021,0.0000458,8.4999677
-42.2551499,50.9143960,-0.1417930,-0.1417930,0.0000469,8.4999677
-42.0571996,50.8861384,-0.1417834,-0.1417834,0.0000459,8.4999677
-41.8592490,50.8578827,-0.1417753,-0.1417753,0.0000426,8.4999677
-41.6612981,50.8296286,-0.1417678,-0.1417678,0.0000366,8.4999677
-41.4633471,50.8013760,-0.1417627,-0.1417627,0.0000276,8.4999677
-41.2653959,50.7731244,-0.1417591,-0.1417591,0.0000153,8.4999677
-41.0674446,50.7448735,-0.1417596,-0.1417596,-0.0000004,8.4999677
-40.8694933,50.7166225,-0.1417632,-0.1417632,-0.0000199,8.4999677
-40.6715422,50.6883708,-0.1417723,-0.1417723,-0.0000433,8.4999677
-40.4735913,50.6601173,-0.1417864,-0.1417864,-0.0000707,8.4999677
-40.2756408,50.6318610,-0.1418071,-0.1418071,-0.0001023,8.4999677
-40.0776908,50.6036006,-0.1418345,-0.1418345,-0.0001378,8.4999676
-39.8797417,50.5753348,-0.1418698,-0.1418698,-0.0001772,8.4999676
-39.6817936,50.5470620,-0.1419137,-0.1419137,-0.0002201,8.4999676
-39.4838467,50.5187805,-0.1419674,-0.1419674,-0.0002660,8.4999676
-39.2859014,50.4904884,-0.1420299,-0.1420299,-0.0003143,8.4999676
-39.0879578,50.4621839,-0.1421027,-0.1421027,-0.0003639,8.4999676
-38.8900163,50.4338650,-0.1421856,-0.1421856,-0.0004138,8.4999676
-38.6920772,50.4055297,-0.1422781,-0.1422781,-0.0004624,8.4999676
-38.4941407,50.3771761,-0.1423791,-0.1423791,-0.0005080,8.4999676
-38.2962071,50.3488025,-0.1424892,-0.1424892,-0.0005485,8.4999676
-38.0982766,50.3204071,-0.1426055,-0.1426055,-0.0005813,8.4999676
-37.9003495,50.2919887,-0.1427258,-0.1427258,-0.0006037,8.4999676
-37.7024258,50.2635465,-0.1428480,-0.1428480,-0.0006122,8.4999676
-37.5045056,50.2350801,-0.1429688,-0.1429688,-0.0006033,8.4999676
-37.3065888,50.2065898,-0.1430826,-0.1430826,-0.0005728,8.4999676
-37.1086754,50.1780770,-0.1431860,-0.1431860,-0.0005162,8.4999676
-36.9107648,50.1495437,-0.1432715,-0.1432715,-0.0004287,8.4999675
-36.7128568,50.1209935,-0.1433316,-0.1433316,-0.0003050,8.4999675
-36.5149504,50.0924314,-0.1433595,-0.1433595,-0.0001398,8.4999675
-36.3170449,50.0638638,-0.1433448,-0.1433448,0.0000727,8.4999675
-36.1191390,50.0352991,-0.1432761,-0.1432761,0.0003382,8.4999675
-35.9212311,50.0067480,-0.1431432,-0.1431432,0.0006622,8.4999675
-35.7233195,49.9782232,-0.1429330,-0.1429330,0.0010502,8.4999675
-35.5254018,49.9497400,-0.1426304,-0.1426304,0.0015072,8.4999675
-35.3274756,49.9213167,-0.1422227,-0.1422227,0.0020373,8.4999675
-35.1295378,49.8929741,-0.1416937,-0.1416937,0.0026440,8.4999675
-34.9315850,49.8647362,-0.1410264,-0.1410264,0.0033293,8.4999675
-34.7336134,49.8366304,-0.1402077,-0.1402077,0.0040934,8.4999675
-34.5356189,49.8086867,-0.1392204,-0.1392204,0.0049349,8.4999675
-34.3375969,49.7809385,-0.1380498,-0.1380498,0.0058497,8.4999675
-34.1395425,49.7534221,-0.1366833,-0.1366833,0.0068309,8.4999675
-33.9414508,49.7261764,-0.1351099,-0.1351099,0.0078684,8.4999675
-33.7433164,49.6992424,-0.1333204,-0.1333204,0.0089484,8.4999675
-33.5451341,49.6726630,-0.1313099,-0.1313099,0.0100533,8.4999675
-33.3468988,49.6464821,-0.1290780,-0.1290780,0.0111615,8.4999675
-33.1486055,49.6207437,-0.1266295,-0.1266295,0.0122476,8.4999675
-32.9502498,49.5954909,-0.1239741,-0.1239741,0.0132832,8.4999675
-32.7518278,49.5707649,-0.1211281,-0.1211281,0.0142388,8.4999674
-32.5533362,49.5466037,-0.1181125,-0.1181125,0.0150855,8.4999674
-32.3547727,49.5230412,-0.1149548,-0.1149548,0.0157988,8.4999674
-32.1561357,49.5001058,-0.1116837,-0.1116837,0.0163639,8.4999674
-31.9574248,49.4778203,-0.1083312,-0.1083312,0.0167760,8.4999674
-31.7586403,49.4562011,-0.1049256,-0.1049256,0.0170355,8.4999674
-31.5597833,49.4352590,-0.1014986,-0.1014986,0.0171441,8.4999674
-31.3608557,49.4149985,-0.0980804,-0.0980804,0.0171039,8.4999674
-31.1618600,49.3954181,-0.0946984,-0.0946984,0.0169172,8.4999674
-30.9627992,49.3765108,-0.0913829,-0.0913829,0.0165877,8.4999673
-30.7636768,49.3582636,-0.0881597,-0.0881597,0.0161232,8.4999673
-30.5644966,49.3406583,-0.0850534,-0.0850534,0.0155405,8.4999673
-30.3652627,49.3236718,-0.0820814,-0.0820814,0.0148649,8.4999673
-30.1659793,49.3072775,-0.0792576,-0.0792576,0.0141251,8.4999673
-29.9666503,49.2914460,-0.0765880,-0.0765880,0.0133498,8.4999673
-29.7672799,49.2761467,-0.0740758,-0.0740758,0.0125654,8.4999673
-29.5678717,49.2613483,-0.0717170,-0.0717170,0.0117938,8.4999673
-29.3684291,49.2470203,-0.0695066,-0.0695066,0.0110518,8.4999673
-29.1689555,49.2331332,-0.0674363,-0.0674363,0.0103505,8.4999673
-28.9694536,49.2196591,-0.0654976,-0.0654976,0.0096952,8.4999673
-28.7699260,49.2065718,-0.0636804,-0.0636804,0.0090858,8.4999673
-28.5703750,49.1938471,-0.0619767,-0.0619767,0.0085176,8.4999673
-28.3708027,49.1814624,-0.0603809,-0.0603809,0.0079813,8.4999673
-28.1712109,49.1693962,-0.0588879,-0.0588879,0.0074651,8.4999673
-27.9716014,49.1576280,-0.0574973,-0.0574973,0.0069559,8.4999673
-27.7719758,49.1461374,-0.0562099,-0.0562099,0.0064416,8.4999672
-27.5723355,49.1349038,-0.0550275,-0.0550275,0.0059116,8.4999672
-27.3726826,49.1239063,-0.0539539,-0.0539539,0.0053712,8.4999672
-27.1730169,49.1131231,-0.0529907,-0.0529907,0.0048003,8.4999672
-26.9733425,49.1025323,-0.0521103,-0.0521103,0.0044203,8.4999672
-26.7736647,49.0921176,-0.0513315,-0.0513315,0.0039122,8.4999672
-26.5739768,49.0818583,-0.0506873,-0.0506873,0.0031951,8.4999672
-26.3742774,49.0717274,-0.0501534,-0.0501534,0.0026699,8.4999673
-26.1745722,49.0617031,-0.0497118,-0.0497118,0.0022025,8.4999673
-25.9748627,49.0517670,-0.0493552,-0.0493552,0.0017791,8.4999673
-25.7751493,49.0419021,-0.0490737,-0.0490737,0.0014023,8.4999673
-25.5754330,49.0320934,-0.0488569,-0.0488569,0.0010770,8.4999674
-25.3757143,49.0223280,-0.0486941,-0.0486941,0.0008065,8.4999674
-25.1759940,49.0125951,-0.0485739,-0.0485739,0.0005932,8.4999674
-24.9762724,49.0028862,-0.0484843,-0.0484843,0.0004389,8.4999674
-24.7765499,48.9931952,-0.0484137,-0.0484137,0.0003449,8.4999674
-24.5768266,48.9835183,-0.0483491,-0.0483491,0.0003120,8.4999675
-24.3771027,48.9738543,-0.0482795,-0.0482795,0.0003404,8.4999675
-24.1773782,48.9642042,-0.0481914,-0.0481914,0.0004302,8.4999675
-23.9776529,48.9545717,-0.0480730,-0.0480730,0.0005810,8.4999675
-23.7779274,48.9449629,-0.0479129,-0.0479129,0.0007920,8.4999676
-23.5782009,48.9353861,-0.0476990,-0.0476990,0.0010618,8.4999676
-23.3784721,48.9258520,-0.0474191,-0.0474191,0.0013883,8.4999676
-23.1787405,48.9163738,-0.0470641,-0.0470641,0.0017688,8.4999676
-22.9790054,48.9069665,-0.0466225,-0.0466225,0.0021998,8.4999676
-22.7792660,48.8976474,-0.0460857,-0.0460857,0.0026765,8.4999676
-22.5795214,48.8884355,-0.0454469,-0.0454469,0.0031929,8.4999677
-22.3797708,48.8793512,-0.0446974,-0.0446974,0.0037415,8.4999677
-22.1800132,48.8704166,-0.0438344,-0.0438344,0.0043129,8.4999677
-21.9802482,48.8616544,-0.0428557,-0.0428557,0.0048959,8.4999677
-21.7804763,48.8530878,-0.0417615,-0.0417615,0.0054767,8.4999677
-21.5806954,48.8447398,-0.0405547,-0.0405547,0.0060388,8.4999677
-21.3809048,48.8366329,-0.0392439,-0.0392439,0.0065632,8.4999678
-21.1811040,48.8287879,-0.0378411,-0.0378411,0.0070279,8.4999678
-20.9812927,48.8212232,-0.0363633,-0.0363633,0.0074077,8.4999678
-20.7814707,48.8139538,-0.0348331,-0.0348331,0.0076742,8.4999678
-20.5816381,48.8069902,-0.0332789,-0.0332789,0.0077957,8.4999678
-20.3817952,48.8003372,-0.0317367,-0.0317367,0.0077375,8.4999678
-20.1819426,48.7939924,-0.0302507,-0.0302507,0.0074617,8.4999678
-19.9820811,48.7879446,-0.0288723,-0.0288723,0.0069282,8.4999678
-19.7822117,48.7821723,-0.0276601,-0.0276601,0.0060948,8.4999678
-19.5823357,48.7766423,-0.0266835,-0.0266835,0.0049188,8.4999678
-19.3824545,48.7713075,-0.0260186,-0.0260186,0.0033579,8.4999678
-19.1825699,48.7661056,-0.0257515,-0.0257515,0.0013718,8.4999678
-18.9826839,48.7609571,-0.0259721,-0.0259721,-0.0010726,8.4999678
-18.7827989,48.7557645,-0.0267785,-0.0267785,-0.0040087,8.4999678
-18.5829179,48.7504107,-0.0282704,-0.0282704,-0.0074305,8.4999678
-18.3830447,48.7447587,-0.0305548,-0.0305548,-0.0114089,8.4999679
-18.1831843,48.7386501,-0.0337401,-0.0337401,-0.0158437,8.4725629
-17.9833437,48.7319049,-0.0381928,-0.0381928,-0.0221434,8.3374613
-17.7835343,48.7242699,-0.0445526,-0.0445526,-0.0317264,8.1336482
-17.5837770,48.7153643,-0.0532645,-0.0532645,-0.0435446,7.9371924
-17.3841048,48.7047188,-0.0644800,-0.0644800,-0.0560792,7.7493491
-17.1845648,48.6918346,-0.0782788,-0.0782788,-0.0690111,7.5707474
-16.9852215,48.6761983,-0.0946652,-0.0946652,-0.0819628,7.4015866
-16.7861610,48.6572977,-0.1136009,-0.1136009,-0.0947293,7.2417794
-16.5874909,48.6346310,-0.1350205,-0.1350205,-0.1071418,7.0910568
-16.3893489,48.6077140,-0.1588328,-0.1588328,-0.1191807,6.9490325
-16.1918924,48.5760850,-0.1849271,-0.1849271,-0.1303004,6.8152353
-15.9953382,48.5393167,-0.2132322,-0.2132322,-0.1425248,6.6893137
-15.7999745,48.4970158,-0.2430930,-0.2430930,-0.1481940,6.5707673
-15.6060023,48.4489112,-0.2754855,-0.2754855,-0.1618052,6.4586722
-15.4136117,48.3945276,-0.3112712,-0.3112712,-0.1790174,6.3523385
-15.2231972,48.3332656,-0.3504861,-0.3504861,-0.1959016,6.2508509
-15.0353007,48.2645745,-0.3930832,-0.3930832,-0.2126949,6.1533625
-14.8504844,48.1879379,-0.4391770,-0.4391770,-0.2301054,6.0590591
-14.6694024,48.1028700,-0.4887975,-0.4887975,-0.2477586,5.9669707
-14.4927912,48.0089403,-0.5418262,-0.5418262,-0.2649899,5.8748230
-14.3214460,47.9058051,-0.5980119,-0.5980119,-0.2811253,5.7780917
-14.1561895,47.7932287,-0.6571498,-0.6571498,-0.2958988,5.6723630
-13.9978442,47.6710577,-0.7193647,-0.7193647,-0.3113621,5.5594714
-13.8472639,47.5391577,-0.7841725,-0.7841725,-0.3251728,5.4654696
-13.7053257,47.3975670,-0.8485264,-0.8485264,-0.3235329,5.3975361
-13.5727907,47.2471457,-0.9048059,-0.9048059,-0.2867509,5.3568611
-13.4497780,47.0905909,-0.9417730,-0.9417730,-0.1909109,5.3338224
-13.3324292,46.9293133,-0.9506732,-0.9506732,-0.0341108,5.3109725
-13.2167072,46.7672592,-0.9572234,-0.9572234,-0.0238521,5.2840952
-13.1018810,46.6042118,-0.9866820,-0.9866820,-0.1506285,5.2546972
-12.9916283,46.4374313,-1.0362414,-1.0362414,-0.2517393,5.2305306
-12.8899590,46.2657077,-1.0974275,-1.0974275,-0.3080704,5.2158228
-12.7986097,46.0873647,-1.1640639,-1.1640639,-0.3340140,5.2106061
-12.7192961,45.9032364,-1.2321684,-1.2321684,-0.3420286,5.2149678
-12.6529015,45.7147192,-1.2996488,-1.2996488,-0.3386053,5.2284723
-12.5993795,45.5221898,-1.3656602,-1.3656602,-0.3305560,5.2487001
-12.5586546,45.3264561,-1.4301158,-1.4301158,-0.3220817,5.2733526
-12.5306207,45.1284989,-1.4936273,-1.4936273,-0.3174854,5.3005473
-12.5152074,44.9291613,-1.5564736,-1.5564736,-0.3142662,5.3287531
-12.5123437,44.7292333,-1.6185651,-1.6185651,-0.3105058,5.3568484
-12.5218916,44.5295081,-1.6796916,-1.6796916,-0.3057656,5.3843567
